,Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %,Open Start,Open End
1688,PM,2021-04-20,Mar-21,$1.40 ,$1.57 ,Before Open,0.17,12.14%,94.0,96.2699966430664
1689,PM,2021-02-04,Dec-20,$1.23 ,$1.26 ,Before Open,0.03,2.44%,-,-
1690,PM,2020-10-20,Sep-20,$1.36 ,$1.42 ,Before Open,0.06,4.41%,-,-
1691,PM,2020-07-21,Jun-20,$1.09 ,$1.29 ,Before Open,0.2,18.35%,76.25,78.87999725341797
1692,PM,2020-04-21,Mar-20,$1.13 ,$1.21 ,Before Open,0.08,7.08%,73.66999816894531,74.0
1693,PM,2020-02-06,Dec-19,$1.22 ,$1.22 ,Before Open,0,0.00%,-,-
1694,PM,2019-10-17,Sep-19,$1.35 ,$1.43 ,Before Open,0.08,5.93%,79.94999694824219,82.55000305175781
1695,PM,2019-07-18,Jun-19,$1.33 ,$1.46 ,Before Open,0.13,9.77%,88.36000061035156,72.83000183105469
1696,PM,2019-04-18,Mar-19,$0.99 ,$1.09 ,Before Open,0.1,10.10%,84.13999938964844,79.1500015258789
1697,PM,2019-02-07,Dec-18,$1.16 ,$1.25 ,Before Open,0.09,7.76%,76.98999786376953,89.52999877929688
1698,PM,2018-10-18,Sep-18,$1.28 ,$1.44 ,Before Open,0.16,12.50%,88.33000183105469,86.52999877929688
1699,PM,2018-07-19,Jun-18,$1.23 ,$1.41 ,Before Open,0.18,14.63%,80.0999984741211,78.33000183105469
1700,PM,2018-04-19,Mar-18,$0.88 ,$1.00 ,Before Open,0.12,13.64%,85.70999908447266,78.08000183105469
1701,PM,2018-02-08,Dec-17,$1.36 ,$1.31 ,Before Open,-0.05,-3.68%,-,-
1702,PM,2017-10-19,Sep-17,$1.39 ,$1.27 ,Before Open,-0.12,-8.63%,-,-
1703,PM,2017-07-20,Jun-17,$1.23 ,$1.14 ,Before Open,-0.09,-7.32%,-,-
1704,PM,2017-04-20,Mar-17,$1.03 ,$0.98 ,Before Open,-0.05,-4.85%,-,-
1705,PM,2017-02-02,Dec-16,$1.11 ,$1.10 ,Before Open,-0.01,-0.90%,-,-
1706,PM,2016-10-18,Sep-16,$1.23 ,$1.25 ,Before Open,0.02,1.63%,-,-
1707,PM,2016-07-19,Jun-16,$1.21 ,$1.15 ,Before Open,-0.06,-4.96%,-,-
1708,PM,2016-04-19,Mar-16,$1.11 ,$0.98 ,Before Open,-0.13,-11.71%,-,-
1709,PM,2016-02-04,Dec-15,$0.81 ,$0.81 ,Before Open,0,0.00%,-,-
1710,PM,2015-10-15,Sep-15,$1.11 ,$1.24 ,Before Open,0.13,11.71%,86.37000274658203,87.91000366210938
1711,PM,2015-07-16,Jun-15,$1.12 ,$1.21 ,Before Open,0.09,8.04%,85.0199966430664,80.16000366210938
1712,PM,2015-04-16,Mar-15,$1.02 ,$1.16 ,Before Open,0.14,13.73%,84.56999969482422,82.9000015258789
1713,PM,2015-02-05,Dec-14,$1.06 ,$1.31 ,--,0.25,23.58%,82.31999969482422,79.44999694824219
1714,PM,2014-10-16,Sep-14,$1.33 ,$1.39 ,Before Open,0.06,4.51%,-,-
1715,PM,2014-07-17,Jun-14,$1.24 ,$1.56 ,Before Open,0.32,25.81%,85.01000213623047,85.27999877929688
1716,PM,2014-04-17,Mar-14,$1.17 ,$1.19 ,Before Open,0.02,1.71%,-,-
1717,PM,2014-02-06,Dec-13,$1.37 ,$1.37 ,--,0,0.00%,-,-
1718,PM,2013-10-17,Sep-13,$1.43 ,$1.44 ,Before Open,0.01,0.70%,-,-
1719,PM,2013-07-18,Jun-13,$1.41 ,$1.30 ,Before Open,-0.11,-7.80%,-,-
1720,PM,2013-04-18,Mar-13,$1.35 ,$1.36 ,Before Open,0.01,0.74%,-,-
1721,PM,2013-02-07,Dec-12,$1.22 ,$1.28 ,--,0.06,4.92%,-,-
1722,PM,2012-10-18,Sep-12,$1.39 ,$1.45 ,Before Open,0.06,4.32%,-,-
1723,PM,2012-07-19,Jun-12,--,$1.46 ,Before Open,-,-,-,-
1724,PM,2012-04-19,Mar-12,--,$1.27 ,Before Open,-,-,-,-
1725,PM,2011-07-21,Jun-11,--,$1.34 ,Before Open,-,-,-,-
1726,PM,2011-04-21,Mar-11,--,$1.06 ,During Trading,-,-,-,-
1727,PM,2011-02-10,Dec-10,--,$0.97 ,Before Open,-,-,-,-
1728,PM,2010-10-21,Sep-10,--,$1.00 ,Before Open,-,-,-,-
1729,PM,2010-07-22,Jun-10,--,$1.00 ,--,-,-,-,-
1730,PM,2010-04-22,Mar-10,--,$0.90 ,Before Open,-,-,-,-
1731,PM,2010-02-11,Dec-09,--,$0.81 ,During Trading,-,-,-,-
1732,PM,2009-10-22,Sep-09,--,$0.93 ,Before Open,-,-,-,-
1733,BMY,2022-07-27,Jun-22,$1.79 ,$1.93 ,Before Open,0.14,7.82%,74.93000030517578,-
1734,BMY,2022-04-29,Mar-22,$1.92 ,$1.96 ,Before Open,0.04,2.08%,-,-
1735,BMY,2022-02-04,Dec-21,$1.83 ,$1.83 ,Before Open,0,0.00%,-,-
1736,BMY,2021-10-27,Sep-21,$1.91 ,$2.00 ,Before Open,0.09,4.71%,-,-
1737,BMY,2021-07-28,Jun-21,$1.88 ,$1.93 ,Before Open,0.05,2.66%,-,-
1738,BMY,2021-04-29,Mar-21,$1.80 ,$1.74 ,Before Open,-0.06,-3.33%,-,-
1739,BMY,2021-02-04,Dec-20,$1.37 ,$1.46 ,Before Open,0.09,6.57%,61.060001373291016,62.20000076293945
1740,BMY,2020-11-05,Sep-20,$1.49 ,$1.63 ,Before Open,0.14,9.40%,63.61000061035156,62.0
1741,BMY,2020-08-06,Jun-20,$1.46 ,$1.63 ,Before Open,0.17,11.64%,61.560001373291016,58.91999816894531
1742,BMY,2020-05-07,Mar-20,$1.48 ,$1.72 ,Before Open,0.24,16.22%,61.83000183105469,56.2400016784668
1743,BMY,2020-02-06,Dec-19,$1.30 ,$1.22 ,Before Open,-0.08,-6.15%,-,-
1744,BMY,2019-10-31,Sep-19,$1.06 ,$1.17 ,Before Open,0.11,10.38%,57.9900016784668,63.09999847412109
1745,BMY,2019-07-25,Jun-19,$1.06 ,$1.18 ,Before Open,0.12,11.32%,45.97999954223633,48.400001525878906
1746,BMY,2019-04-25,Mar-19,$1.09 ,$1.10 ,Before Open,0.01,0.92%,-,-
1747,BMY,2019-01-24,Dec-18,$0.85 ,$0.94 ,Before Open,0.09,10.59%,49.56999969482422,51.38999938964844
1748,BMY,2018-10-25,Sep-18,$0.91 ,$1.09 ,Before Open,0.18,19.78%,49.209999084472656,53.06999969482422
1749,BMY,2018-07-26,Jun-18,$0.87 ,$1.01 ,Before Open,0.14,16.09%,58.560001373291016,61.5
1750,BMY,2018-04-26,Mar-18,$0.85 ,$0.94 ,Before Open,0.09,10.59%,52.33000183105469,53.29999923706055
1751,BMY,2018-02-05,Dec-17,$0.67 ,$0.68 ,Before Open,0.01,1.49%,-,-
1752,BMY,2017-10-26,Sep-17,$0.77 ,$0.75 ,Before Open,-0.02,-2.60%,-,-
1753,BMY,2017-07-27,Jun-17,$0.73 ,$0.74 ,Before Open,0.01,1.37%,-,-
1754,BMY,2017-04-27,Mar-17,$0.72 ,$0.84 ,Before Open,0.12,16.67%,55.70000076293945,53.75
1755,BMY,2017-01-26,Dec-16,$0.66 ,$0.63 ,Before Open,-0.03,-4.55%,-,-
1756,BMY,2016-10-27,Sep-16,$0.65 ,$0.77 ,Before Open,0.12,18.46%,52.11000061035156,56.83000183105469
1757,BMY,2016-07-28,Jun-16,$0.67 ,$0.69 ,Before Open,0.02,2.99%,-,-
1758,BMY,2016-04-28,Mar-16,$0.66 ,$0.74 ,Before Open,0.08,12.12%,72.05999755859375,72.66999816894531
1759,BMY,2016-01-28,Dec-15,$0.28 ,$0.38 ,Before Open,0.1,35.71%,61.650001525878906,64.68000030517578
1760,BMY,2015-10-27,Sep-15,$0.35 ,$0.39 ,Before Open,0.04,11.43%,66.80999755859375,68.55999755859375
1761,BMY,2015-07-23,Jun-15,$0.35 ,$0.53 ,Before Open,0.18,51.43%,68.06999969482422,58.08000183105469
1762,BMY,2015-04-28,Mar-15,$0.50 ,$0.71 ,Before Open,0.21,42.00%,64.38999938964844,65.77999877929688
1763,BMY,2015-01-27,Dec-14,$0.40 ,$0.46 ,Before Open,0.06,15.00%,62.41999816894531,65.79000091552734
1764,BMY,2014-10-24,Sep-14,$0.41 ,$0.45 ,Before Open,0.04,9.76%,53.66999816894531,59.88999938964844
1765,BMY,2014-07-24,Jun-14,$0.44 ,$0.48 ,Before Open,0.04,9.09%,49.34000015258789,51.0099983215332
1766,BMY,2014-04-29,Mar-14,$0.44 ,$0.46 ,Before Open,0.02,4.55%,-,-
1767,BMY,2014-01-24,Dec-13,$0.43 ,$0.51 ,Before Open,0.08,18.60%,51.08000183105469,55.9900016784668
1768,BMY,2013-10-23,Sep-13,$0.44 ,$0.46 ,Before Open,0.02,4.55%,-,-
1769,BMY,2013-07-25,Jun-13,$0.44 ,$0.44 ,Before Open,0,0.00%,-,-
1770,BMY,2013-04-25,Mar-13,$0.41 ,$0.41 ,Before Open,0,0.00%,-,-
1771,BMY,2013-01-24,Dec-12,$0.43 ,$0.47 ,Before Open,0.04,9.30%,35.86000061035156,37.290000915527344
1772,BMY,2012-10-24,Sep-12,$0.41 ,$0.41 ,Before Open,0,0.00%,-,-
1773,UPS,2022-07-26,Jun-22,$3.14 ,$3.29 ,Before Open,0.15,4.78%,-,-
1774,UPS,2022-04-26,Mar-22,$2.87 ,$3.05 ,Before Open,0.18,6.27%,182.57000732421875,179.0
1775,UPS,2022-02-01,Dec-21,$3.11 ,$3.59 ,Before Open,0.48,15.43%,230.6499938964844,216.0
1776,UPS,2021-10-26,Sep-21,$2.52 ,$2.71 ,Before Open,0.19,7.54%,217.1199951171875,204.0500030517578
1777,UPS,2021-07-27,Jun-21,$2.75 ,$3.06 ,Before Open,0.31,11.27%,195.08999633789065,193.22999572753903
1778,UPS,2021-04-27,Mar-21,$1.67 ,$2.77 ,Before Open,1.1,65.87%,195.38999938964844,204.1699981689453
1779,UPS,2021-02-02,Dec-20,$2.11 ,$2.66 ,Before Open,0.55,26.07%,160.69000244140625,160.4499969482422
1780,UPS,2020-10-28,Sep-20,$1.86 ,$2.28 ,Before Open,0.42,22.58%,158.07000732421875,165.5
1781,UPS,2020-07-30,Jun-20,$1.04 ,$2.13 ,Before Open,1.09,104.81%,141.82000732421875,160.89999389648438
1782,UPS,2020-04-28,Mar-20,$1.21 ,$1.15 ,Before Open,-0.06,-4.96%,-,-
1783,UPS,2020-01-30,Dec-19,$2.10 ,$2.11 ,Before Open,0.01,0.48%,-,-
1784,UPS,2019-10-22,Sep-19,$2.06 ,$2.07 ,Before Open,0.01,0.49%,-,-
1785,UPS,2019-07-24,Jun-19,$1.93 ,$1.96 ,Before Open,0.03,1.55%,-,-
1786,UPS,2019-04-25,Mar-19,$1.42 ,$1.39 ,Before Open,-0.03,-2.11%,-,-
1787,UPS,2019-01-31,Dec-18,$1.91 ,$1.94 ,Before Open,0.03,1.57%,-,-
1788,UPS,2018-10-24,Sep-18,$1.82 ,$1.82 ,Before Open,0,0.00%,-,-
1789,UPS,2018-07-25,Jun-18,$1.92 ,$1.94 ,Before Open,0.02,1.04%,-,-
1790,UPS,2018-04-26,Mar-18,$1.54 ,$1.55 ,Before Open,0.01,0.65%,-,-
1791,UPS,2018-02-01,Dec-17,$1.65 ,$1.67 ,Before Open,0.02,1.21%,-,-
1792,UPS,2017-10-26,Sep-17,$1.44 ,$1.45 ,Before Open,0.01,0.69%,-,-
1793,UPS,2017-07-27,Jun-17,$1.46 ,$1.58 ,Before Open,0.12,8.22%,108.37999725341795,115.5
1794,UPS,2017-04-27,Mar-17,$1.30 ,$1.32 ,Before Open,0.02,1.54%,-,-
1795,UPS,2017-01-31,Dec-16,$1.68 ,$1.63 ,Before Open,-0.05,-2.98%,-,-
1796,UPS,2016-10-27,Sep-16,$1.43 ,$1.44 ,Before Open,0.01,0.70%,-,-
1797,UPS,2016-07-29,Jun-16,$1.43 ,$1.43 ,Before Open,0,0.00%,-,-
1798,UPS,2016-04-28,Mar-16,$1.22 ,$1.27 ,Before Open,0.05,4.10%,-,-
1799,UPS,2016-02-02,Dec-15,$1.41 ,$1.57 ,Before Open,0.16,11.35%,95.2300033569336,103.12999725341795
1800,UPS,2015-10-27,Sep-15,$1.37 ,$1.39 ,Before Open,0.02,1.46%,-,-
1801,UPS,2015-07-28,Jun-15,$1.26 ,$1.35 ,Before Open,0.09,7.14%,100.36000061035156,97.0500030517578
1802,UPS,2015-04-28,Mar-15,$1.09 ,$1.12 ,Before Open,0.03,2.75%,-,-
1803,UPS,2015-02-03,Dec-14,$1.25 ,$1.25 ,Before Open,0,0.00%,-,-
1804,UPS,2014-10-24,Sep-14,$1.28 ,$1.32 ,Before Open,0.04,3.13%,-,-
1805,UPS,2014-07-29,Jun-14,$1.24 ,$1.21 ,Before Open,-0.03,-2.42%,-,-
1806,UPS,2014-04-24,Mar-14,$1.09 ,$0.98 ,Before Open,-0.11,-10.09%,-,-
1807,UPS,2014-01-30,Dec-13,$1.25 ,$1.25 ,Before Open,0,0.00%,-,-
1808,UPS,2013-10-25,Sep-13,$1.16 ,$1.16 ,Before Open,0,0.00%,-,-
1809,UPS,2013-07-23,Jun-13,$1.13 ,$1.13 ,Before Open,0,0.00%,-,-
1810,UPS,2013-04-25,Mar-13,$1.01 ,$1.04 ,Before Open,0.03,2.97%,-,-
1811,UPS,2013-01-31,Dec-12,$1.38 ,$1.32 ,Before Open,-0.06,-4.35%,-,-
1812,UPS,2012-10-23,Sep-12,$1.06 ,$1.06 ,Before Open,0,0.00%,-,-
1813,QCOM,2022-07-27,Jun-22,$2.86 ,$2.96 ,After Close,0.1,3.50%,-,-
1814,QCOM,2022-04-27,Mar-22,$2.91 ,$3.21 ,After Close,0.3,10.31%,142.8699951171875,134.75
1815,QCOM,2022-02-02,Dec-21,$3.01 ,$3.23 ,After Close,0.22,7.31%,180.8000030517578,152.52000427246094
1816,QCOM,2021-11-03,Sep-21,$2.26 ,$2.55 ,After Close,0.29,12.83%,156.32000732421875,175.72999572753906
1817,QCOM,2021-07-28,Jun-21,$1.67 ,$1.92 ,After Close,0.25,14.97%,146.5,143.1300048828125
1818,QCOM,2021-04-28,Mar-21,$1.67 ,$1.90 ,After Close,0.23,13.77%,145.00999450683594,133.8000030517578
1819,QCOM,2021-02-03,Dec-20,$2.10 ,$2.17 ,After Close,0.07,3.33%,-,-
1820,QCOM,2020-11-04,Sep-20,$1.19 ,$1.45 ,After Close,0.26,21.85%,145.82000732421875,150.7899932861328
1821,QCOM,2020-07-29,Jun-20,$0.72 ,$0.86 ,After Close,0.14,19.44%,102.41999816894533,113.37999725341795
1822,QCOM,2020-04-29,Mar-20,$0.79 ,$0.88 ,After Close,0.09,11.39%,80.2699966430664,86.25
1823,QCOM,2020-02-05,Dec-19,$0.85 ,$0.99 ,After Close,0.14,16.47%,88.05999755859375,65.02999877929688
1824,QCOM,2019-11-06,Sep-19,$0.71 ,$0.78 ,After Close,0.07,9.86%,89.83000183105469,88.81999969482422
1825,QCOM,2019-07-31,Jun-19,$0.76 ,$0.80 ,After Close,0.04,5.26%,68.87999725341797,79.18000030517578
1826,QCOM,2019-05-01,Mar-19,$0.71 ,$0.77 ,After Close,0.06,8.45%,87.5,68.3499984741211
1827,QCOM,2019-01-30,Dec-18,$1.08 ,$1.20 ,After Close,0.12,11.11%,51.20000076293945,55.0
1828,QCOM,2018-11-07,Sep-18,$0.83 ,$0.90 ,After Close,0.07,8.43%,58.0,53.70000076293945
1829,QCOM,2018-07-25,Jun-18,$0.71 ,$1.01 ,After Close,0.3,42.25%,63.04999923706055,69.83999633789062
1830,QCOM,2018-04-25,Mar-18,$0.70 ,$0.80 ,After Close,0.1,14.29%,49.52000045776367,60.25
1831,QCOM,2018-01-31,Dec-17,$0.90 ,$0.98 ,After Close,0.08,8.89%,67.0,60.59999847412109
1832,QCOM,2017-11-01,Sep-17,$0.81 ,$0.92 ,After Close,0.11,13.58%,53.59999847412109,65.33000183105469
1833,QCOM,2017-07-19,Jun-17,$0.83 ,$0.83 ,After Close,0,0.00%,-,-
1834,QCOM,2017-04-19,Mar-17,$1.20 ,$1.34 ,After Close,0.14,11.67%,53.220001220703125,58.88999938964844
1835,QCOM,2017-01-25,Dec-16,$1.19 ,$1.19 ,After Close,0,0.00%,-,-
1836,QCOM,2016-11-02,Sep-16,$1.12 ,$1.28 ,After Close,0.16,14.29%,67.69000244140625,68.48999786376953
1837,QCOM,2016-07-20,Jun-16,$0.98 ,$1.16 ,After Close,0.18,18.37%,59.79999923706055,62.869998931884766
1838,QCOM,2016-04-20,Mar-16,$0.96 ,$1.04 ,After Close,0.08,8.33%,51.29999923706055,54.9900016784668
1839,QCOM,2016-01-27,Dec-15,$0.90 ,$0.97 ,After Close,0.07,7.78%,45.79999923706055,52.59000015258789
1840,QCOM,2015-11-04,Sep-15,$0.86 ,$0.91 ,After Close,0.05,5.81%,56.72999954223633,47.369998931884766
1841,QCOM,2015-07-22,Jun-15,$0.94 ,$0.99 ,After Close,0.05,5.32%,62.56999969482422,56.220001220703125
1842,QCOM,2015-04-22,Mar-15,$1.33 ,$1.40 ,After Close,0.07,5.26%,67.3499984741211,68.95999908447266
1843,QCOM,2015-01-28,Dec-14,$1.25 ,$1.34 ,After Close,0.09,7.20%,65.51000213623047,69.01000213623047
1844,QCOM,2014-11-05,Sep-14,$1.31 ,$1.26 ,After Close,-0.05,-3.82%,-,-
1845,QCOM,2014-07-23,Jun-14,$1.22 ,$1.44 ,After Close,0.22,18.03%,77.5999984741211,75.0
1846,QCOM,2014-04-23,Mar-14,$1.22 ,$1.31 ,After Close,0.09,7.38%,77.5,80.19999694824219
1847,QCOM,2014-01-29,Dec-13,$1.20 ,$1.26 ,After Close,0.06,5.00%,72.6500015258789,75.2300033569336
1848,QCOM,2013-11-06,Sep-13,$1.08 ,$1.05 ,After Close,-0.03,-2.78%,-,-
1849,QCOM,2013-07-24,Jun-13,$1.03 ,$1.03 ,After Close,0,0.00%,-,-
1850,QCOM,2013-04-24,Mar-13,$1.16 ,$1.17 ,After Close,0.01,0.86%,-,-
1851,QCOM,2013-01-30,Dec-12,$1.12 ,$1.26 ,After Close,0.14,12.50%,67.08999633789062,66.41999816894531
1852,QCOM,2012-11-07,Sep-12,$0.82 ,$0.89 ,After Close,0.07,8.54%,62.7599983215332,61.5099983215332
1853,QCOM,2012-07-18,Jun-12,--,$0.85 ,After Close,-,-,-,-
1854,QCOM,2012-04-18,Mar-12,--,$1.01 ,After Close,-,-,-,-
1855,COP,2022-08-04,Jun-22,$3.78 ,$3.91 ,Before Open,0.13,3.44%,-,-
1856,COP,2022-05-05,Mar-22,$3.24 ,$3.27 ,Before Open,0.03,0.93%,-,-
1857,COP,2022-02-03,Dec-21,$2.20 ,$2.27 ,Before Open,0.07,3.18%,-,-
1858,COP,2021-11-02,Sep-21,$1.53 ,$1.77 ,Before Open,0.24,15.69%,72.6500015258789,71.7300033569336
1859,COP,2021-08-03,Jun-21,$1.15 ,$1.27 ,Before Open,0.12,10.43%,55.33000183105469,59.27999877929688
1860,COP,2021-05-04,Mar-21,$0.57 ,$0.69 ,Before Open,0.12,21.05%,54.34999847412109,60.900001525878906
1861,COP,2021-02-02,Dec-20,($0.20),($0.19),Before Open,0.01,-5.00%,-,-
1862,COP,2020-10-29,Sep-20,($0.30),($0.31),Before Open,-0.01,3.33%,-,-
1863,COP,2020-07-30,Jun-20,($0.57),($0.92),Before Open,-0.35,61.40%,37.04999923706055,33.2400016784668
1864,COP,2020-04-30,Mar-20,$0.21 ,$0.45 ,Before Open,0.24,114.29%,40.540000915527344,41.06999969482422
1865,COP,2020-02-04,Dec-19,$0.81 ,$0.76 ,Before Open,-0.05,-6.17%,-,-
1866,COP,2019-10-29,Sep-19,$0.78 ,$0.82 ,Before Open,0.04,5.13%,57.43999862670898,61.4900016784668
1867,COP,2019-07-30,Jun-19,$1.04 ,$1.01 ,Before Open,-0.03,-2.88%,-,-
1868,COP,2019-04-30,Mar-19,$0.92 ,$1.00 ,Before Open,0.08,8.70%,63.72999954223633,59.34999847412109
1869,COP,2019-01-31,Dec-18,$0.99 ,$1.13 ,Before Open,0.14,14.14%,68.33999633789062,67.87999725341797
1870,COP,2018-10-25,Sep-18,$1.17 ,$1.36 ,Before Open,0.19,16.24%,66.95999908447266,66.13999938964844
1871,COP,2018-07-26,Jun-18,$1.06 ,$1.09 ,Before Open,0.03,2.83%,-,-
1872,COP,2018-04-26,Mar-18,$0.74 ,$0.96 ,Before Open,0.22,29.73%,66.43000030517578,69.95999908447266
1873,COP,2018-02-01,Dec-17,$0.45 ,$0.45 ,Before Open,0,0.00%,-,-
1874,COP,2017-10-26,Sep-17,$0.09 ,$0.16 ,Before Open,0.07,77.78%,51.15999984741211,51.540000915527344
1875,COP,2017-07-27,Jun-17,($0.02),$0.14 ,Before Open,0.16,-800.00%,-,-
1876,COP,2017-05-02,Mar-17,$0.01 ,($0.02),Before Open,-0.03,-300.00%,-,-
1877,COP,2017-02-02,Dec-16,($0.38),($0.26),Before Open,0.12,-31.58%,-,-
1878,COP,2016-10-27,Sep-16,($0.69),($0.66),Before Open,0.03,-4.35%,-,-
1879,COP,2016-07-28,Jun-16,($0.62),($0.79),Before Open,-0.17,27.42%,39.77000045776367,41.970001220703125
1880,COP,2016-04-28,Mar-16,($1.07),($0.95),Before Open,0.12,-11.21%,-,-
1881,COP,2016-02-04,Dec-15,($0.64),($0.90),Before Open,-0.26,40.63%,34.02000045776367,42.72999954223633
1882,COP,2015-10-29,Sep-15,($0.38),($0.38),Before Open,0,0.00%,-,-
1883,COP,2015-07-30,Jun-15,$0.05 ,$0.07 ,Before Open,0.02,40.00%,51.43000030517578,47.119998931884766
1884,COP,2015-04-30,Mar-15,($0.19),($0.18),Before Open,0.01,-5.26%,-,-
1885,COP,2015-01-29,Dec-14,$0.62 ,$0.60 ,Before Open,-0.02,-3.23%,-,-
1886,COP,2014-10-30,Sep-14,$1.17 ,$1.29 ,Before Open,0.12,10.26%,71.58999633789062,63.27999877929688
1887,COP,2014-07-31,Jun-14,$1.60 ,$1.60 ,Before Open,0,0.00%,-,-
1888,COP,2014-05-01,Mar-14,$1.57 ,$1.81 ,Before Open,0.24,15.29%,74.87999725341797,83.19000244140625
1889,COP,2014-01-30,Dec-13,$1.32 ,$1.40 ,Before Open,0.08,6.06%,65.05000305175781,66.73999786376953
1890,COP,2013-10-31,Sep-13,$1.47 ,$1.47 ,Before Open,0,0.00%,-,-
1891,COP,2013-08-01,Jun-13,$1.28 ,$1.41 ,Before Open,0.13,10.16%,65.95999908447266,69.7699966430664
1892,COP,2013-04-25,Mar-13,$1.41 ,$1.42 ,Before Open,0.01,0.71%,-,-
1893,COP,2013-01-30,Dec-12,$1.41 ,$1.43 ,After Close,0.02,1.42%,-,-
1894,COP,2012-10-25,Sep-12,$1.19 ,$1.44 ,Before Open,0.25,21.01%,57.0099983215332,58.36000061035156
1895,COP,2012-04-23,Mar-12,--,$2.27 ,Before Open,-,-,-,-
1896,UNP,2022-07-21,Jun-22,$2.82 ,$2.93 ,Before Open,0.11,3.90%,-,-
1897,UNP,2022-04-21,Mar-22,$2.55 ,$2.57 ,Before Open,0.02,0.78%,-,-
1898,UNP,2022-01-20,Dec-21,$2.60 ,$2.66 ,Before Open,0.06,2.31%,-,-
1899,UNP,2021-10-21,Sep-21,$2.48 ,$2.57 ,Before Open,0.09,3.63%,-,-
1900,UNP,2021-07-22,Jun-21,$2.55 ,$2.72 ,Before Open,0.17,6.67%,220.5,217.0
1901,UNP,2021-04-22,Mar-21,$2.06 ,$2.00 ,Before Open,-0.06,-2.91%,-,-
1902,UNP,2021-01-21,Dec-20,$2.25 ,$2.36 ,Before Open,0.11,4.89%,-,-
1903,UNP,2020-10-22,Sep-20,$2.03 ,$2.01 ,Before Open,-0.02,-0.99%,-,-
1904,UNP,2020-07-23,Jun-20,$1.61 ,$1.67 ,Before Open,0.06,3.73%,-,-
1905,UNP,2020-04-23,Mar-20,$1.86 ,$2.15 ,Before Open,0.29,15.59%,156.47999572753906,183.9600067138672
1906,UNP,2020-01-23,Dec-19,$2.03 ,$2.02 ,Before Open,-0.01,-0.49%,-,-
1907,UNP,2019-10-17,Sep-19,$2.29 ,$2.22 ,Before Open,-0.07,-3.06%,-,-
1908,UNP,2019-07-18,Jun-19,$2.12 ,$2.22 ,Before Open,0.1,4.72%,-,-
1909,UNP,2019-04-18,Mar-19,$1.89 ,$1.93 ,Before Open,0.04,2.12%,-,-
1910,UNP,2019-01-24,Dec-18,$2.06 ,$2.12 ,Before Open,0.06,2.91%,-,-
1911,UNP,2018-10-25,Sep-18,$2.09 ,$2.15 ,Before Open,0.06,2.87%,-,-
1912,UNP,2018-07-19,Jun-18,$1.94 ,$1.98 ,Before Open,0.04,2.06%,-,-
1913,UNP,2018-04-26,Mar-18,$1.65 ,$1.68 ,Before Open,0.03,1.82%,-,-
1914,UNP,2018-01-25,Dec-17,$1.54 ,$1.53 ,Before Open,-0.01,-0.65%,-,-
1915,UNP,2017-10-26,Sep-17,$1.49 ,$1.50 ,Before Open,0.01,0.67%,-,-
1916,UNP,2017-07-20,Jun-17,$1.37 ,$1.45 ,Before Open,0.08,5.84%,105.08999633789062,105.63999938964844
1917,UNP,2017-04-27,Mar-17,$1.23 ,$1.32 ,Before Open,0.09,7.32%,113.52999877929688,109.7300033569336
1918,UNP,2017-01-19,Dec-16,$1.34 ,$1.39 ,Before Open,0.05,3.73%,-,-
1919,UNP,2016-10-20,Sep-16,$1.39 ,$1.36 ,Before Open,-0.03,-2.16%,-,-
1920,UNP,2016-07-21,Jun-16,$1.17 ,$1.17 ,Before Open,0,0.00%,-,-
1921,UNP,2016-04-21,Mar-16,$1.09 ,$1.16 ,Before Open,0.07,6.42%,88.0,86.41999816894531
1922,UNP,2016-01-21,Dec-15,$1.42 ,$1.31 ,Before Open,-0.11,-7.75%,-,-
1923,UNP,2015-10-22,Sep-15,$1.43 ,$1.50 ,Before Open,0.07,4.90%,-,-
1924,UNP,2015-07-23,Jun-15,$1.34 ,$1.38 ,Before Open,0.04,2.99%,-,-
1925,UNP,2015-04-23,Mar-15,$1.37 ,$1.30 ,Before Open,-0.07,-5.11%,-,-
1926,UNP,2015-01-22,Dec-14,$1.51 ,$1.61 ,Before Open,0.1,6.62%,121.0,116.37999725341795
1927,UNP,2014-10-23,Sep-14,$1.51 ,$1.53 ,Before Open,0.02,1.32%,-,-
1928,UNP,2014-07-24,Jun-14,$1.42 ,$1.43 ,Before Open,0.01,0.70%,-,-
1929,UNP,2014-04-17,Mar-14,$1.18 ,$1.19 ,Before Open,0.01,0.85%,-,-
1930,UNP,2014-01-23,Dec-13,$1.25 ,$1.28 ,Before Open,0.03,2.40%,-,-
1931,UNP,2013-10-17,Sep-13,$1.24 ,$1.24 ,Before Open,0,0.00%,-,-
1932,UNP,2013-07-18,Jun-13,$1.18 ,$1.19 ,Before Open,0.01,0.85%,-,-
1933,UNP,2013-04-18,Mar-13,$0.98 ,$1.02 ,Before Open,0.04,4.08%,-,-
1934,UNP,2013-01-24,Dec-12,$1.08 ,$1.10 ,Before Open,0.02,1.85%,-,-
1935,UNP,2012-10-18,Sep-12,$1.09 ,$1.10 ,Before Open,0.01,0.92%,-,-
1936,LIN,2022-07-28,Jun-22,$2.98 ,$3.10 ,Before Open,0.12,4.03%,-,-
1937,LIN,2022-04-28,Mar-22,$2.78 ,$2.93 ,Before Open,0.15,5.40%,313.5299987792969,302.6300048828125
