Ticker,Date,Period Ending,Estimate,Reported,Time,Surprise,Surprise %
DUK,11/2/2018,Sep-18,$1.53 ,$1.65 ,Before Open,0.12,7.84%
DUK,8/2/2018,Jun-18,$1.03 ,$0.93 ,Before Open,-0.1,-9.71%
DUK,5/10/2018,Mar-18,$1.15 ,$1.28 ,Before Open,0.13,11.30%
DUK,2/20/2018,Dec-17,$0.91 ,$0.94 ,Before Open,0.03,3.30%
DUK,11/3/2017,Sep-17,$1.56 ,$1.59 ,Before Open,0.03,1.92%
DUK,8/3/2017,Jun-17,$1.02 ,$1.01 ,Before Open,-0.01,-0.98%
DUK,5/9/2017,Mar-17,$1.06 ,$1.04 ,Before Open,-0.02,-1.89%
DUK,2/16/2017,Dec-16,$0.81 ,$0.81 ,Before Open,0,0.00%
DUK,11/4/2016,Sep-16,$1.56 ,$1.68 ,Before Open,0.12,7.69%
DUK,8/4/2016,Jun-16,$1.01 ,$1.07 ,Before Open,0.06,5.94%
DUK,5/3/2016,Mar-16,$1.13 ,$1.13 ,Before Open,0,0.00%
DUK,2/18/2016,Dec-15,$0.94 ,$0.87 ,Before Open,-0.07,-7.45%
DUK,11/5/2015,Sep-15,$1.52 ,$1.47 ,Before Open,-0.05,-3.29%
DUK,8/6/2015,Jun-15,$1.02 ,$0.95 ,Before Open,-0.07,-6.86%
DUK,5/1/2015,Mar-15,$1.12 ,$1.24 ,Before Open,0.12,10.71%
DUK,2/18/2015,Dec-14,$0.88 ,$0.86 ,Before Open,-0.02,-2.27%
DUK,11/5/2014,Sep-14,$1.52 ,$1.40 ,Before Open,-0.12,-7.89%
DUK,8/7/2014,Jun-14,$1.00 ,$1.11 ,Before Open,0.11,11.00%
DUK,5/7/2014,Mar-14,$1.11 ,$1.17 ,Before Open,0.06,5.41%
DUK,2/18/2014,Dec-13,$0.94 ,$1.00 ,Before Open,0.06,6.38%
DUK,11/6/2013,Sep-13,$1.51 ,$1.46 ,Before Open,-0.05,-3.31%
DUK,8/7/2013,Jun-13,$0.93 ,$0.87 ,Before Open,-0.06,-6.45%
DUK,5/3/2013,Mar-13,$1.04 ,$1.02 ,Before Open,-0.02,-1.92%
DUK,2/13/2013,Dec-12,$0.65 ,$0.70 ,Before Open,0.05,7.69%
DUK,8/2/2012,Jun-12,--,$1.02 ,Before Open,-,-
DUK,5/4/2012,Mar-12,--,$1.14 ,Before Open,-,-
SO,7/28/2022,Jun-22,$0.84 ,$1.07 ,Before Open,0.23,27.38%
SO,4/28/2022,Mar-22,$0.91 ,$0.97 ,Before Open,0.06,6.59%
SO,2/17/2022,Dec-21,$0.35 ,$0.36 ,Before Open,0.01,2.86%
SO,11/4/2021,Sep-21,$1.22 ,$1.23 ,Before Open,0.01,0.82%
SO,7/29/2021,Jun-21,$0.79 ,$0.84 ,Before Open,0.05,6.33%
SO,4/29/2021,Mar-21,$0.85 ,$0.98 ,Before Open,0.13,15.29%
SO,2/18/2021,Dec-20,$0.43 ,$0.47 ,Before Open,0.04,9.30%
SO,10/29/2020,Sep-20,$1.24 ,$1.22 ,Before Open,-0.02,-1.61%
SO,7/30/2020,Jun-20,$0.66 ,$0.78 ,Before Open,0.12,18.18%
SO,4/30/2020,Mar-20,$0.72 ,$0.78 ,Before Open,0.06,8.33%
SO,2/20/2020,Dec-19,$0.26 ,$0.27 ,Before Open,0.01,3.85%
SO,10/30/2019,Sep-19,$1.14 ,$1.34 ,Before Open,0.2,17.54%
SO,7/31/2019,Jun-19,$0.72 ,$0.80 ,Before Open,0.08,11.11%
SO,5/1/2019,Mar-19,$0.70 ,$0.70 ,Before Open,0,0.00%
SO,2/20/2019,Dec-18,$0.24 ,$0.25 ,Before Open,0.01,4.17%
SO,11/7/2018,Sep-18,$1.07 ,$1.14 ,Before Open,0.07,6.54%
SO,8/8/2018,Jun-18,$0.69 ,$0.80 ,Before Open,0.11,15.94%
SO,5/2/2018,Mar-18,$0.84 ,$0.88 ,Before Open,0.04,4.76%
SO,2/21/2018,Dec-17,$0.46 ,$0.51 ,Before Open,0.05,10.87%
SO,11/1/2017,Sep-17,$1.08 ,$1.12 ,Before Open,0.04,3.70%
SO,8/2/2017,Jun-17,$0.71 ,$0.73 ,Before Open,0.02,2.82%
SO,5/3/2017,Mar-17,$0.58 ,$0.66 ,Before Open,0.08,13.79%
SO,2/22/2017,Dec-16,$0.31 ,$0.24 ,Before Open,-0.07,-22.58%
SO,10/31/2016,Sep-16,$1.17 ,$1.28 ,Before Open,0.11,9.40%
SO,7/27/2016,Jun-16,$0.69 ,$0.74 ,Before Open,0.05,7.25%
SO,4/27/2016,Mar-16,$0.53 ,$0.58 ,Before Open,0.05,9.43%
SO,2/3/2016,Dec-15,$0.42 ,$0.44 ,Before Open,0.02,4.76%
SO,10/28/2015,Sep-15,$1.16 ,$1.17 ,Before Open,0.01,0.86%
SO,7/29/2015,Jun-15,$0.69 ,$0.71 ,Before Open,0.02,2.90%
SO,4/29/2015,Mar-15,$0.57 ,$0.56 ,Before Open,-0.01,-1.75%
SO,2/4/2015,Dec-14,$0.39 ,$0.38 ,Before Open,-0.01,-2.56%
SO,10/29/2014,Sep-14,$1.07 ,$1.09 ,Before Open,0.02,1.87%
SO,7/30/2014,Jun-14,$0.67 ,$0.68 ,Before Open,0.01,1.49%
SO,4/30/2014,Mar-14,$0.55 ,$0.66 ,Before Open,0.11,20.00%
SO,1/29/2014,Dec-13,$0.46 ,$0.48 ,Before Open,0.02,4.35%
SO,10/30/2013,Sep-13,$1.11 ,$1.08 ,Before Open,-0.03,-2.70%
SO,7/31/2013,Jun-13,$0.67 ,$0.66 ,Before Open,-0.01,-1.49%
SO,4/24/2013,Mar-13,$0.51 ,$0.49 ,Before Open,-0.02,-3.92%
SO,1/30/2013,Dec-12,$0.39 ,$0.44 ,Before Open,0.05,12.82%
SO,11/5/2012,Sep-12,$1.14 ,$1.11 ,Before Open,-0.03,-2.63%
MO,7/28/2022,Jun-22,$1.25 ,$1.26 ,Before Open,0.01,0.80%
MO,4/28/2022,Mar-22,$1.09 ,$1.12 ,Before Open,0.03,2.75%
MO,1/27/2022,Dec-21,$1.09 ,$1.09 ,Before Open,0,0.00%
MO,10/28/2021,Sep-21,$1.26 ,$1.22 ,Before Open,-0.04,-3.17%
MO,7/29/2021,Jun-21,$1.17 ,$1.23 ,Before Open,0.06,5.13%
MO,4/29/2021,Mar-21,$1.04 ,$1.07 ,Before Open,0.03,2.88%
MO,1/28/2021,Dec-20,$1.01 ,$0.99 ,Before Open,-0.02,-1.98%
MO,10/30/2020,Sep-20,$1.15 ,$1.19 ,Before Open,0.04,3.48%
MO,7/28/2020,Jun-20,$1.06 ,$1.09 ,Before Open,0.03,2.83%
MO,4/30/2020,Mar-20,$0.97 ,$1.09 ,Before Open,0.12,12.37%
MO,1/30/2020,Dec-19,$1.01 ,$1.02 ,Before Open,0.01,0.99%
MO,10/31/2019,Sep-19,$1.14 ,$1.08 ,Before Open,-0.06,-5.26%
MO,7/30/2019,Jun-19,$1.10 ,$1.10 ,Before Open,0,0.00%
MO,4/25/2019,Mar-19,$0.92 ,$0.90 ,Before Open,-0.02,-2.17%
MO,1/31/2019,Dec-18,$0.94 ,$0.95 ,Before Open,0.01,1.06%
MO,10/25/2018,Sep-18,$1.07 ,$1.08 ,Before Open,0.01,0.93%
MO,7/26/2018,Jun-18,$1.00 ,$1.01 ,Before Open,0.01,1.00%
MO,4/26/2018,Mar-18,$0.93 ,$0.95 ,Before Open,0.02,2.15%
MO,2/1/2018,Dec-17,$0.80 ,$0.91 ,Before Open,0.11,13.75%
MO,10/26/2017,Sep-17,$0.87 ,$0.90 ,Before Open,0.03,3.45%
MO,7/27/2017,Jun-17,$0.86 ,$0.85 ,Before Open,-0.01,-1.16%
MO,5/2/2017,Mar-17,$0.74 ,$0.73 ,Before Open,-0.01,-1.35%
MO,2/1/2017,Dec-16,$0.67 ,$0.68 ,Before Open,0.01,1.49%
MO,10/27/2016,Sep-16,$0.81 ,$0.82 ,Before Open,0.01,1.23%
MO,7/27/2016,Jun-16,$0.80 ,$0.81 ,Before Open,0.01,1.25%
MO,4/28/2016,Mar-16,$0.68 ,$0.72 ,Before Open,0.04,5.88%
MO,1/28/2016,Dec-15,$0.68 ,$0.67 ,Before Open,-0.01,-1.47%
MO,10/29/2015,Sep-15,$0.76 ,$0.75 ,Before Open,-0.01,-1.32%
MO,7/29/2015,Jun-15,$0.72 ,$0.74 ,Before Open,0.02,2.78%
MO,4/23/2015,Mar-15,$0.62 ,$0.63 ,Before Open,0.01,1.61%
MO,1/30/2015,Dec-14,$0.67 ,$0.66 ,Before Open,-0.01,-1.49%
MO,10/30/2014,Sep-14,$0.68 ,$0.69 ,Before Open,0.01,1.47%
MO,7/22/2014,Jun-14,$0.65 ,$0.65 ,Before Open,0,0.00%
MO,4/24/2014,Mar-14,$0.57 ,$0.57 ,Before Open,0,0.00%
MO,1/30/2014,Dec-13,$0.58 ,$0.57 ,Before Open,-0.01,-1.72%
MO,10/24/2013,Sep-13,$0.64 ,$0.65 ,Before Open,0.01,1.56%
MO,7/23/2013,Jun-13,$0.63 ,$0.62 ,Before Open,-0.01,-1.59%
MO,4/25/2013,Mar-13,$0.53 ,$0.54 ,Before Open,0.01,1.89%
MO,1/31/2013,Dec-12,$0.55 ,$0.55 ,Before Open,0,0.00%
MO,10/25/2012,Sep-12,$0.58 ,$0.58 ,Before Open,0,0.00%
MO,7/20/2011,Jun-11,--,$0.21 ,Before Open,-,-
MO,4/20/2011,Mar-11,--,$0.45 ,Before Open,-,-
MO,1/27/2011,Dec-10,--,$0.44 ,Before Open,-,-
MO,10/20/2010,Sep-10,--,$0.54 ,Before Open,-,-
MO,7/21/2010,Jun-10,--,$0.50 ,Before Open,-,-
MO,4/21/2010,Mar-10,--,$0.39 ,Before Open,-,-
MO,1/28/2010,Dec-09,--,$0.35 ,Before Open,-,-
MO,10/21/2009,Sep-09,--,$0.42 ,Before Open,-,-
CB,7/26/2022,Jun-22,$3.59 ,$4.20 ,After Close,0.61,16.99%
CB,4/26/2022,Mar-22,$3.52 ,$3.82 ,After Close,0.3,8.52%
CB,2/1/2022,Dec-21,$3.27 ,$3.81 ,After Close,0.54,16.51%
CB,10/26/2021,Sep-21,$2.48 ,$2.64 ,After Close,0.16,6.45%
CB,7/27/2021,Jun-21,$2.96 ,$3.62 ,After Close,0.66,22.30%
CB,4/27/2021,Mar-21,$2.45 ,$2.52 ,After Close,0.07,2.86%
CB,2/2/2021,Dec-20,$2.87 ,$3.18 ,After Close,0.31,10.80%
CB,10/27/2020,Sep-20,$2.16 ,$2.00 ,After Close,-0.16,-7.41%
CB,7/28/2020,Jun-20,($0.66),($0.56),After Close,0.1,-15.15%
CB,4/21/2020,Mar-20,$2.61 ,$2.68 ,After Close,0.07,2.68%
CB,2/4/2020,Dec-19,$2.10 ,$2.28 ,After Close,0.18,8.57%
CB,10/29/2019,Sep-19,$2.64 ,$2.70 ,After Close,0.06,2.27%
CB,7/23/2019,Jun-19,$2.58 ,$2.60 ,After Close,0.02,0.78%
CB,4/30/2019,Mar-19,$2.49 ,$2.54 ,After Close,0.05,2.01%
CB,2/5/2019,Dec-18,$1.93 ,$2.02 ,After Close,0.09,4.66%
CB,10/23/2018,Sep-18,$2.33 ,$2.41 ,After Close,0.08,3.43%
CB,7/24/2018,Jun-18,$2.63 ,$2.68 ,After Close,0.05,1.90%
CB,4/24/2018,Mar-18,$2.24 ,$2.34 ,After Close,0.1,4.46%
CB,1/30/2018,Dec-17,$2.31 ,$3.17 ,After Close,0.86,37.23%
CB,10/26/2017,Sep-17,($0.26),($0.13),After Close,0.13,-50.00%
CB,7/25/2017,Jun-17,$2.49 ,$2.50 ,After Close,0.01,0.40%
CB,4/25/2017,Mar-17,$2.44 ,$2.48 ,After Close,0.04,1.64%
CB,1/31/2017,Dec-16,$2.43 ,$2.72 ,After Close,0.29,11.93%
CB,10/25/2016,Sep-16,$2.64 ,$2.88 ,After Close,0.24,9.09%
CB,7/26/2016,Jun-16,$2.26 ,$2.25 ,After Close,-0.01,-0.44%
CB,5/4/2016,Mar-16,$2.19 ,$2.26 ,After Close,0.07,3.20%
CB,1/26/2016,Dec-15,$2.28 ,$2.38 ,After Close,0.1,4.39%
CB,10/20/2015,Sep-15,$2.39 ,$2.74 ,After Close,0.35,14.64%
CB,7/21/2015,Jun-15,$2.31 ,$2.40 ,After Close,0.09,3.90%
CB,4/21/2015,Mar-15,$2.22 ,$2.25 ,After Close,0.03,1.35%
CB,1/27/2015,Dec-14,$2.27 ,$2.47 ,After Close,0.2,8.81%
CB,10/21/2014,Sep-14,$2.39 ,$2.64 ,After Close,0.25,10.46%
CB,7/22/2014,Jun-14,$2.26 ,$2.42 ,After Close,0.16,7.08%
CB,4/29/2014,Mar-14,$2.13 ,$2.27 ,After Close,0.14,6.57%
CB,1/28/2014,Dec-13,$2.00 ,$2.39 ,After Close,0.39,19.50%
CB,10/22/2013,Sep-13,$2.21 ,$2.49 ,After Close,0.28,12.67%
CB,7/23/2013,Jun-13,$1.92 ,$2.29 ,After Close,0.37,19.27%
CB,4/22/2013,Mar-13,$1.93 ,$2.17 ,After Close,0.24,12.44%
CB,1/29/2013,Dec-12,$1.30 ,$1.43 ,After Close,0.13,10.00%
CB,10/23/2012,Sep-12,$1.86 ,$2.01 ,After Close,0.15,8.06%
CB,7/26/2011,Jun-11,--,$2.01 ,After Close,-,-
CB,5/4/2011,Mar-11,--,$0.79 ,After Close,-,-
CB,2/2/2011,Dec-10,--,$2.05 ,After Close,-,-
CB,10/27/2010,Sep-10,--,$2.01 ,After Close,-,-
CB,7/27/2010,Jun-10,--,$2.01 ,After Close,-,-
CB,4/28/2010,Mar-10,--,$1.70 ,After Close,-,-
AMAT,8/18/2022,Jul-22,$1.78 ,$1.94 ,After Close,0.16,8.99%
AMAT,5/19/2022,Apr-22,$1.89 ,$1.85 ,After Close,-0.04,-2.12%
AMAT,2/16/2022,Jan-22,$1.85 ,$1.89 ,After Close,0.04,2.16%
AMAT,11/18/2021,Oct-21,$1.94 ,$1.94 ,After Close,0,0.00%
AMAT,8/19/2021,Jul-21,$1.76 ,$1.90 ,After Close,0.14,7.95%
AMAT,5/20/2021,Apr-21,$1.51 ,$1.63 ,After Close,0.12,7.95%
AMAT,2/18/2021,Jan-21,$1.27 ,$1.39 ,After Close,0.12,9.45%
AMAT,11/12/2020,Oct-20,$1.17 ,$1.25 ,After Close,0.08,6.84%
AMAT,8/13/2020,Jul-20,$0.95 ,$1.06 ,After Close,0.11,11.58%
AMAT,5/14/2020,Apr-20,$0.91 ,$0.89 ,After Close,-0.02,-2.20%
AMAT,2/12/2020,Jan-20,$0.92 ,$0.98 ,After Close,0.06,6.52%
AMAT,11/14/2019,Oct-19,$0.76 ,$0.80 ,After Close,0.04,5.26%
AMAT,8/15/2019,Jul-19,$0.70 ,$0.74 ,After Close,0.04,5.71%
AMAT,5/16/2019,Apr-19,$0.66 ,$0.70 ,After Close,0.04,6.06%
AMAT,2/14/2019,Jan-19,$0.79 ,$0.81 ,After Close,0.02,2.53%
AMAT,11/15/2018,Oct-18,$0.96 ,$0.97 ,After Close,0.01,1.04%
AMAT,8/16/2018,Jul-18,$1.16 ,$1.20 ,After Close,0.04,3.45%
AMAT,5/17/2018,Apr-18,$1.13 ,$1.22 ,After Close,0.09,7.96%
AMAT,2/14/2018,Jan-18,$0.97 ,$1.06 ,After Close,0.09,9.28%
AMAT,11/16/2017,Oct-17,$0.91 ,$0.93 ,After Close,0.02,2.20%
AMAT,8/17/2017,Jul-17,$0.83 ,$0.86 ,After Close,0.03,3.61%
AMAT,5/18/2017,Apr-17,$0.76 ,$0.79 ,After Close,0.03,3.95%
AMAT,2/15/2017,Jan-17,$0.66 ,$0.67 ,After Close,0.01,1.52%
AMAT,11/17/2016,Oct-16,$0.65 ,$0.66 ,After Close,0.01,1.54%
AMAT,8/18/2016,Jul-16,$0.47 ,$0.50 ,After Close,0.03,6.38%
AMAT,5/19/2016,Apr-16,$0.32 ,$0.34 ,After Close,0.02,6.25%
AMAT,2/18/2016,Jan-16,$0.25 ,$0.26 ,After Close,0.01,4.00%
AMAT,11/12/2015,Oct-15,$0.28 ,$0.29 ,After Close,0.01,3.57%
AMAT,8/13/2015,Jul-15,$0.33 ,$0.33 ,After Close,0,0.00%
AMAT,5/14/2015,Apr-15,$0.28 ,$0.29 ,After Close,0.01,3.57%
AMAT,2/11/2015,Jan-15,$0.27 ,$0.27 ,After Close,0,0.00%
AMAT,11/13/2014,Oct-14,$0.27 ,$0.27 ,After Close,0,0.00%
AMAT,8/14/2014,Jul-14,$0.27 ,$0.28 ,After Close,0.01,3.70%
AMAT,5/15/2014,Apr-14,$0.28 ,$0.28 ,After Close,0,0.00%
AMAT,2/12/2014,Jan-14,$0.22 ,$0.23 ,After Close,0.01,4.55%
AMAT,11/14/2013,Oct-13,$0.18 ,$0.19 ,After Close,0.01,5.56%
AMAT,8/15/2013,Jul-13,$0.19 ,$0.18 ,After Close,-0.01,-5.26%
AMAT,5/16/2013,Apr-13,$0.13 ,$0.16 ,After Close,0.03,23.08%
AMAT,2/13/2013,Jan-13,$0.03 ,$0.06 ,After Close,0.03,100.00%
AMAT,11/15/2012,Oct-12,$0.03 ,$0.06 ,After Close,0.03,100.00%
MMC,7/21/2022,Jun-22,$1.86 ,$1.89 ,Before Open,0.03,1.61%
MMC,4/21/2022,Mar-22,$2.13 ,$2.30 ,Before Open,0.17,7.98%
MMC,1/27/2022,Dec-21,$1.34 ,$1.36 ,Before Open,0.02,1.49%
MMC,10/21/2021,Sep-21,$0.99 ,$1.08 ,Before Open,0.09,9.09%
MMC,7/22/2021,Jun-21,$1.42 ,$1.75 ,Before Open,0.33,23.24%
MMC,4/27/2021,Mar-21,$1.70 ,$1.99 ,Before Open,0.29,17.06%
MMC,1/28/2021,Dec-20,$1.14 ,$1.19 ,Before Open,0.05,4.39%
MMC,10/29/2020,Sep-20,$0.74 ,$0.82 ,Before Open,0.08,10.81%
MMC,7/30/2020,Jun-20,$1.14 ,$1.32 ,Before Open,0.18,15.79%
MMC,4/30/2020,Mar-20,$1.56 ,$1.64 ,Before Open,0.08,5.13%
MMC,1/30/2020,Dec-19,$1.18 ,$1.19 ,Before Open,0.01,0.85%
MMC,10/29/2019,Sep-19,$0.69 ,$0.77 ,Before Open,0.08,11.59%
MMC,7/30/2019,Jun-19,$1.13 ,$1.18 ,Before Open,0.05,4.42%
MMC,4/25/2019,Mar-19,$1.45 ,$1.52 ,Before Open,0.07,4.83%
MMC,1/31/2019,Dec-18,$1.03 ,$1.09 ,Before Open,0.06,5.83%
MMC,10/25/2018,Sep-18,$0.75 ,$0.78 ,Before Open,0.03,4.00%
MMC,7/26/2018,Jun-18,$1.11 ,$1.10 ,Before Open,-0.01,-0.90%
MMC,4/26/2018,Mar-18,$1.30 ,$1.38 ,Before Open,0.08,6.15%
MMC,2/1/2018,Dec-17,$0.95 ,$1.05 ,Before Open,0.1,10.53%
MMC,10/26/2017,Sep-17,$0.78 ,$0.79 ,Before Open,0.01,1.28%
MMC,7/27/2017,Jun-17,$1.00 ,$1.00 ,Before Open,0,0.00%
MMC,4/27/2017,Mar-17,$0.99 ,$1.08 ,Before Open,0.09,9.09%
MMC,2/2/2017,Dec-16,$0.84 ,$0.89 ,Before Open,0.05,5.95%
MMC,10/25/2016,Sep-16,$0.69 ,$0.69 ,Before Open,0,0.00%
MMC,7/28/2016,Jun-16,$0.91 ,$0.91 ,Before Open,0,0.00%
MMC,4/28/2016,Mar-16,$0.89 ,$0.92 ,Before Open,0.03,3.37%
MMC,2/4/2016,Dec-15,$0.70 ,$0.71 ,Before Open,0.01,1.43%
MMC,10/27/2015,Sep-15,$0.60 ,$0.63 ,Before Open,0.03,5.00%
MMC,7/28/2015,Jun-15,$0.80 ,$0.80 ,Before Open,0,0.00%
MMC,4/30/2015,Mar-15,$0.86 ,$0.91 ,Before Open,0.05,5.81%
MMC,2/6/2015,Dec-14,$0.66 ,$0.66 ,Before Open,0,0.00%
MMC,10/28/2014,Sep-14,$0.52 ,$0.56 ,Before Open,0.04,7.69%
MMC,7/29/2014,Jun-14,$0.75 ,$0.79 ,Before Open,0.04,5.33%
MMC,5/2/2014,Mar-14,$0.81 ,$0.81 ,Before Open,0,0.00%
MMC,2/11/2014,Dec-13,$0.56 ,$0.57 ,Before Open,0.01,1.79%
MMC,11/6/2013,Sep-13,$0.46 ,$0.46 ,Before Open,0,0.00%
MMC,8/7/2013,Jun-13,$0.68 ,$0.70 ,Before Open,0.02,2.94%
MMC,5/2/2013,Mar-13,$0.70 ,$0.73 ,Before Open,0.03,4.29%
MMC,2/12/2013,Dec-12,$0.52 ,$0.52 ,Before Open,0,0.00%
MMC,11/6/2012,Sep-12,$0.38 ,$0.39 ,Before Open,0.01,2.63%
MMC,5/4/2010,Mar-10,--,$0.52 ,Before Open,-,-
MMC,2/10/2010,Dec-09,--,$0.39 ,Before Open,-,-
MMC,11/4/2009,Sep-09,--,$0.49 ,Before Open,-,-
GILD,8/2/2022,Jun-22,$1.51 ,$1.58 ,After Close,0.07,4.64%
GILD,4/28/2022,Mar-22,$1.77 ,$2.12 ,After Close,0.35,19.77%
GILD,2/1/2022,Dec-21,$1.53 ,$0.69 ,After Close,-0.84,-54.90%
GILD,10/28/2021,Sep-21,$1.72 ,$2.65 ,After Close,0.93,54.07%
GILD,7/29/2021,Jun-21,$1.76 ,$1.87 ,After Close,0.11,6.25%
GILD,4/29/2021,Mar-21,$2.06 ,$2.08 ,After Close,0.02,0.97%
GILD,2/4/2021,Dec-20,$2.15 ,$2.19 ,After Close,0.04,1.86%
GILD,10/28/2020,Sep-20,$1.83 ,$2.11 ,After Close,0.28,15.30%
GILD,7/30/2020,Jun-20,$1.46 ,$1.11 ,After Close,-0.35,-23.97%
GILD,4/30/2020,Mar-20,$1.58 ,$1.68 ,After Close,0.1,6.33%
GILD,2/4/2020,Dec-19,$1.68 ,$1.30 ,After Close,-0.38,-22.62%
GILD,10/24/2019,Sep-19,$1.76 ,$1.75 ,After Close,-0.01,-0.57%
GILD,7/30/2019,Jun-19,$1.74 ,$1.82 ,After Close,0.08,4.60%
GILD,5/2/2019,Mar-19,$1.62 ,$1.76 ,After Close,0.14,8.64%
GILD,2/4/2019,Dec-18,$1.70 ,$1.44 ,After Close,-0.26,-15.29%
GILD,10/25/2018,Sep-18,$1.66 ,$1.84 ,After Close,0.18,10.84%
GILD,7/25/2018,Jun-18,$1.55 ,$1.91 ,After Close,0.36,23.23%
GILD,5/1/2018,Mar-18,$1.66 ,$1.48 ,After Close,-0.18,-10.84%
GILD,2/6/2018,Dec-17,$1.70 ,$1.78 ,After Close,0.08,4.71%
GILD,10/26/2017,Sep-17,$2.09 ,$2.27 ,After Close,0.18,8.61%
GILD,7/26/2017,Jun-17,$2.18 ,$2.56 ,After Close,0.38,17.43%
GILD,5/2/2017,Mar-17,$2.25 ,$2.23 ,After Close,-0.02,-0.89%
GILD,2/7/2017,Dec-16,$2.43 ,$2.70 ,After Close,0.27,11.11%
GILD,11/1/2016,Sep-16,$2.81 ,$2.75 ,After Close,-0.06,-2.14%
GILD,7/25/2016,Jun-16,$3.01 ,$3.08 ,After Close,0.07,2.33%
GILD,4/28/2016,Mar-16,$3.12 ,$3.03 ,After Close,-0.09,-2.88%
GILD,2/2/2016,Dec-15,$2.99 ,$3.32 ,After Close,0.33,11.04%
GILD,10/27/2015,Sep-15,$2.90 ,$3.22 ,After Close,0.32,11.03%
GILD,7/28/2015,Jun-15,$2.64 ,$3.15 ,After Close,0.51,19.32%
GILD,4/30/2015,Mar-15,$2.31 ,$2.94 ,After Close,0.63,27.27%
GILD,2/3/2015,Dec-14,$2.17 ,$2.43 ,After Close,0.26,11.98%
GILD,10/28/2014,Sep-14,$1.80 ,$1.84 ,After Close,0.04,2.22%
GILD,7/23/2014,Jun-14,$1.80 ,$2.36 ,After Close,0.56,31.11%
GILD,4/22/2014,Mar-14,$0.90 ,$1.48 ,After Close,0.58,64.44%
GILD,2/4/2014,Dec-13,$0.50 ,$0.55 ,After Close,0.05,10.00%
GILD,10/29/2013,Sep-13,$0.48 ,$0.52 ,After Close,0.04,8.33%
GILD,7/25/2013,Jun-13,$0.50 ,$0.50 ,After Close,0,0.00%
GILD,5/2/2013,Mar-13,$0.49 ,$0.48 ,After Close,-0.01,-2.04%
GILD,2/4/2013,Dec-12,$0.48 ,$0.50 ,After Close,0.02,4.17%
GILD,10/23/2012,Sep-12,$0.47 ,$0.50 ,After Close,0.03,6.38%
GILD,7/26/2012,Jun-12,--,$0.25 ,After Close,-,-
GILD,4/26/2012,Mar-12,--,$0.23 ,After Close,-,-
GE,7/26/2022,Jun-22,$0.38 ,$0.78 ,Before Open,0.4,105.26%
GE,4/26/2022,Mar-22,$0.20 ,$0.24 ,Before Open,0.04,20.00%
GE,1/25/2022,Dec-21,$0.83 ,$0.92 ,Before Open,0.09,10.84%
GE,10/26/2021,Sep-21,$0.41 ,$0.57 ,Before Open,0.16,39.02%
GE,7/27/2021,Jun-21,$0.24 ,$0.40 ,Before Open,0.16,66.67%
GE,4/27/2021,Mar-21,$0.16 ,$0.24 ,Before Open,0.08,50.00%
GE,1/26/2021,Dec-20,$0.64 ,$0.64 ,Before Open,0,0.00%
GE,10/28/2020,Sep-20,($0.48),$0.48 ,Before Open,0.96,-200.00%
GE,7/29/2020,Jun-20,($1.12),($1.20),Before Open,-0.08,7.14%
GE,4/29/2020,Mar-20,$0.48 ,$0.40 ,Before Open,-0.08,-16.67%
GE,1/29/2020,Dec-19,$1.44 ,$1.68 ,Before Open,0.24,16.67%
GE,10/30/2019,Sep-19,$0.96 ,$1.20 ,Before Open,0.24,25.00%
GE,7/31/2019,Jun-19,$0.96 ,$1.36 ,Before Open,0.4,41.67%
GE,4/30/2019,Mar-19,$0.72 ,$1.12 ,Before Open,0.4,55.56%
GE,1/31/2019,Dec-18,$1.44 ,$1.36 ,Before Open,-0.08,-5.56%
GE,10/30/2018,Sep-18,$1.68 ,$1.12 ,Before Open,-0.56,-33.33%
GE,7/20/2018,Jun-18,$1.44 ,$1.52 ,Before Open,0.08,5.56%
GE,4/20/2018,Mar-18,$0.88 ,$1.28 ,Before Open,0.4,45.45%
GE,1/24/2018,Dec-17,$2.24 ,$2.16 ,Before Open,-0.08,-3.57%
GE,10/20/2017,Sep-17,$3.92 ,$2.32 ,Before Open,-1.6,-40.82%
GE,7/21/2017,Jun-17,$2.00 ,$2.24 ,Before Open,0.24,12.00%
GE,4/21/2017,Mar-17,$1.36 ,$1.68 ,Before Open,0.32,23.53%
GE,1/20/2017,Dec-16,$3.68 ,$3.68 ,Before Open,0,0.00%
GE,10/21/2016,Sep-16,$2.48 ,$2.56 ,Before Open,0.08,3.23%
GE,7/22/2016,Jun-16,$3.68 ,$4.08 ,Before Open,0.4,10.87%
GE,4/22/2016,Mar-16,$1.68 ,$1.68 ,Before Open,0,0.00%
GE,1/22/2016,Dec-15,$4.00 ,$4.16 ,Before Open,0.16,4.00%
GE,10/16/2015,Sep-15,$2.08 ,$2.56 ,Before Open,0.48,23.08%
GE,7/17/2015,Jun-15,$2.48 ,$2.48 ,Before Open,0,0.00%
GE,4/17/2015,Mar-15,$2.40 ,$2.48 ,Before Open,0.08,3.33%
GE,1/23/2015,Dec-14,$4.40 ,$4.48 ,Before Open,0.08,1.82%
GE,10/17/2014,Sep-14,$2.96 ,$3.04 ,Before Open,0.08,2.70%
GE,7/18/2014,Jun-14,$3.12 ,$3.12 ,Before Open,0,0.00%
GE,4/17/2014,Mar-14,$2.56 ,$2.64 ,Before Open,0.08,3.13%
